,link,Titles,Abstracts
212,https://www.sciencedirect.com/science/article/pii/S0895981120302352,[ Paleogeographic influences on freshwater fish distributions in northeastern Brazil ],"[ Geological and climatic events are widely understood to affect biodiversity, especially in the species-rich rainforests of Greater Amazonia, yet similar studies have lagged in less diverse regions of tropical South America. Here we assess the roles of paleogeographic and paleoenvironmental conditions on the formation of freshwater fish assemblages in the semi-arid regions of northeastern Brazil, in coastal rivers of the states of Maranhão and Piauí. This study combines data from the geographic distributions of freshwater fish species, the geological history of the region, and simulations studies of riverine connectivity patterns arising from sea-level fluctuations over the past 10 million years. We identify two main types of paleogeographic events that structured the regional ichthyofauna : uplift of mountains and structural arches by tectonic reactivation of intraplate lineaments (faults), and changes in shorelines (marine transgressions/regressions) due to eustatic sea-level fluctuations. These events altered the courses of large coastal rivers, changed the connectivity patterns within and among rivers basins through river captures at the headwaters and along the coastal plain, and profoundly affected the processes of dispersal, speciation and extinction that produced the unique fish fauna of the Maranhão region. ]"
213,https://www.sciencedirect.com/science/article/pii/0079661183900095,[ The near-surface dynamics of coastal upwelling ],"[ An attempt is made to examine some observational and theoretical aspects of upper ocean dynamics in regions of strong coastal upwelling. “Upper ocean” is roughly defined as about the upper 10–30 m of the water column for most systems. First, the basic surface Ekman and mixed layers are discussed, including some of the modifications due to upwelling. Next, coastal upwelling fronts and their associated circulation are treated. Finally, areas of strongly three-dimensional upwelling are classified and discussed. Horizontal advection of heat and momentum appear to be generally important for the near-surface dynamics of coastal upwelling, and these phenomena make realistic theoretical treatments especially difficult. ]"
214,https://www.sciencedirect.com/science/article/pii/S0012825222000095,[ Dust and aerosols in the Atacama Desert ],"[ The Atacama Desert is one of the driest and oldest deserts on Earth. The extreme scarcity of rainfall and hence very limited runoff, paired with endorheism, allow sediments and deposited materials to largely remain in the pedosphere for long periods of time, thereby leading to the generation of thick sediment, salt, and soil deposits. Aerosols are the main inputs of exogenous material to this system. The dominant aerosols deposited in the region are from sea spray, soil and salar playa deflation, volcanic emissions, along with secondary aerosols. The whole Atacama region receives particulate matter (minerals, salts, organic compounds, and microorganisms of variable content) from the Pacific Ocean, the coastal desert, and the Andes Cordillera and Altiplano. Some water may reach the western margin of the Atacama hyper arid core due to fog advection via the Coastal Cordillera . However, despite its aridity, large dust outbreaks from the Atacama Desert are rare. Atmospheric deposition is of great relevance for the landscape evolution of the Atacama Desert. This review summarizes current knowledge on the evolution of the landscape and the climatic conditions that led to it, and the salt and soil deposits, along with other geophysical features, in order to identify the frontier of aerosol research in the Atacama Desert. ]"
215,https://www.sciencedirect.com/science/article/pii/S0377026522000306,[ Wind and wave climate southeastern of the Mediterranean Sea based on a high-resolution SWAN model ],"[ Wave and wind data collected over a long time are critical for coastal engineering projects, oceanography, and climate change studies in the coastal zone. Only a few investigations using actual in situ measured data were conducted in the southeastern basin of the Mediterranean along the Egyptian coast. This study aims to develop an accurate wind-wave hindcast SWAN model in Southeastern Mediterranean basin along the Egyptian coast. Three years of in situ measured wind data at Damietta, Egypt, are used to identify the appropriate wind source for the Southeastern Mediterranean Sea from the available ERA-5 and CFSR wind data. The developed SWAN wind-wave model results are calibrated with six-month directional buoy measurements taken at Idku station along the Egyptian coast. Four different sets of exponential wind-wave growth and Whitecapping dissipation coefficients were examined. Grid resolution and time step are tested to obtain the optimal model settings. The results show that ERA5 wind source is more suitable in Southeastern Mediterranean compared to CFSR wind dataset. The degree of agreement between ERA5 wind data and Damietta observations ranges from 0.87 to 0.9. Komen formula in exponential wind wave growth and Janssen in Whitecapping dissipation with Cds = 2.75, are recommended for Southeastern Mediterranean with grid resolution of 0.05° and a 30-minute temporal resolution. Regarding the validation process, it was held at Idku and Damietta buoys for 2 years each. An average index of agreement is 0.93 and 0.67, SI is 0.334 % and 0.18 % and RMSE is 0.22 m and 1.34 s for both the significant wave height and peak wave period, respectively. The calibrated SWAN Model is used to predict wave climate in this region for 30 years from 1990 to 2019. ]"
216,https://www.sciencedirect.com/science/article/pii/S0012825213001256,[ Preservation potential of tsunami deposits on arid siliciclastic coasts ],"[ Numerous post-tsunami surveys have been conducted in the last two decades, especially since the 2004 Indian Ocean tsunami . These studies have documented a variety of characteristic sedimentary and erosional features that can be ascribed to known events. Nevertheless, the question arises whether these structures are just ephemeral or have a potential to be preserved in the geological record . This review describes the changes that have affected muddy to sandy siliciclastic tsunami deposits in Peru. Each of these was surveyed in the first months after the tsunami: Chimbote (1996), Camaná (2001) and Pisco-Paracas (2007). Here, we describe the changes we observed during re-surveys in 2007 and 2008. It has long been recognized that onshore tsunami deposits may suffer from surficial processes, tectonic movements and anthropogenic alteration. Earthquake-induced uplift or subsidence may subject a tsunami deposit to erosion or burial, respectively. Quick burial in rapidly subsiding coastal areas may enhance preservation. Deposits of the last or most landward-reaching wave may be preferentially preserved if they escape erosion by subsequent tsunami waves ; however, inland areas are also vulnerable to subaerial reworking, including by wind and by humans. The Peruvian examples reviewed here show that the preservation of arid-coast tsunami deposits depends on interactions that are more complex that hitherto perceived. These involve sediment type, grain size, depositional setting, co-seismic movement, bioturbation , winds, and anthropogenic modification. In one example, all traces of the tsunami have been removed or reworked by flash floods and ocean waves. In another example, clasts on a coastal plain from tsunami-backwash began to be rounded and abraded by eolian sands immediately after the event. Eolian processes also smoothed and filled tsunami scours. By contrast, muddy tsunami deposits in certain areas escaped erosion by wind, probably because of their greater cohesion. In still another example, 0.5 m of co-seismic uplift was not enough to prevent ocean waves from removing a tsunami sand sheet that had mantled a coastal marsh. The buried record of tsunami deposits on modern coasts may therefore not fully represent the vulnerability of these regions to tsunamigenic hazards. ]"
217,https://www.sciencedirect.com/science/article/pii/S0012825220304268,[ Tsunamis caused by offshore active faults and their deposits ],"[ This paper reviews the variable features of coastal tsunamis caused by offshore active faults along the eastern margin of the Japan Sea (EMJS) based on the historical records and modern observations of earthquakes and tsunamis. Tsunami deposits discovered along the EMJS coast were also introduced and categorized depending on their sedimentary environments . The offshore active faults, which are densely distributed along the EMJS and generate tsunamis, are originated from the opening of the Japan Sea back-arc basin during the late Oligocene to Miocene period. The magnitudes of the earthquakes that caused large tsunamis in the EMJS were under 8.0. The size of the fault plane (approximately equal to the tsunami source area) was approximately 10 × 100 and several tens of kilometers in length. The slip distance of the reverse-type faults was less than 20 m. The sedimentary characteristics and depositional processes of tsunami deposits were obtained from deposits in various environments, such as coastal lowlands, marine terraces , coastal lagoons , and inland ponds. Certain unique approaches used to identify tsunami deposits were reviewed, such as gravel layers that intercalate inorganic soils, and a Holocene marine terrace, dinoflagellate cysts , and foraminiferal linings, which are potentially derived from the sea, and chemical features (e.g., the Ca 2+ /Mg 2+ ratio) as indicators of seawater inflow into a coastal lagoon. The spatial distribution and recurrence of earthquakes and tsunamis in the EMJS were found based on previous paleo-tsunami studies. The difference between tsunami deposits caused by offshore active faults and those by megathrust earthquakes only manifests itself in the horizontal and vertical directions, but not in the sedimentary environments and structures. The data thus inferred can be used for the estimation of offshore active fault models and validation of previous tsunami disaster reconstructions in the future. ]"
218,https://www.sciencedirect.com/science/article/pii/S0025326X22001825,"[ Source, fate and management of recreational fishing marine debris ]","[ Highlights Research on recreational fishing marine debris is lacking globally. Plastic was the dominant material found. Nearshore coastal areas are sources and sinks of recreational fishing debris. The role of recreational fishing in marine debris input is likely underestimated. It has diverse impacts on biota and habitat such as entanglement and ghost fishing. , Marine debris, directly and indirectly, threatens marine habitat and biota. Fishing activity is generally recognised as a contributor to marine debris, but the relative input from recreational fishing remains unassessed. Here we provide the first comprehensive literature review of recreational fishing marine debris (RFMD) on a global scale. A systematic literature review identified 70 studies related to RFMD, and plastic and metal respectively were the dominant debris materials found. Nearshore coastal areas and reefs, acted as both sources and sinks of RFMD and a diverse suite of potential impacts such as ghost fishing and entanglement were identified at local scales. Overall, research of RFMD is lacking globally, however, its role in marine debris input is likely underestimated. We recommend more research on the volumes and risks, using a standardised classification approach. Where intervention is required, we suggest cooperative approaches between the sector and authorities. ]"
219,https://www.sciencedirect.com/science/article/pii/S0141113622001349,[ The ecotoxicology of marine tributyltin (TBT) hotspots: A review ],"[ Highlights An overview of the ecotoxicological story of TBT antifoulants is provided. Coastal monitoring data suggest Norway has many marine TBT hotspot. In-depth effect mechanism studies can be performed in marine TBT hotspots. SeqAPASS bioinformatics can identify bioindicator taxa particularly sensitive to TBT. TBT is a possible human health stressor, endocrine disruptor and obesogen. , Tributyltin (TBT) was widely used as a highly efficient biocide in antifouling paints for ship and boat hulls. Eventually, TBT containing paints became globally banned when TBT was found to cause widespread contamination and non-target adverse effects in sensitive species, with induced pseudohermaphroditism in female neogastropods (imposex) being the best-known example. In this review, we address the history and the status of knowledge regarding TBT pollution and marine TBT hotspots, with a special emphasis on the Norwegian coastline. The review also presents a brief update on knowledge of TBT toxicity in various marine species and humans, highlighting the current understanding of toxicity mechanisms relevant for causing endocrine disruption in marine species. Despite observations of reduced TBT sediment concentrations in many marine sediments over the recent decades, contaminant hotspots are still prevalent worldwide. Consequently, efforts to monitor TBT levels and assessment of potential effects in sentinel species being potentially susceptible to TBT in these locations are still highly warranted. ]"
220,https://www.sciencedirect.com/science/article/pii/0079661183900101,[ Coastal upwelling in the California current system ],"[ Coastal upwelling in the California Current system has been the subject of large scale studies off California and Baja California, and of small scale studies off Oregon. Recent studies of the winds along the entire coast from 25°N to 50°N indicate that there are significant along-shore variations in the strength of coastal upwelling, which are reflected in the observed temperature distribution. Active upwelling appears to be restricted to a narrow coastal band (about 10–25 km wide) along the entire coast, but the region influenced by coastal upwelling may be much wider. Intensive observations of the upwelling zone during summer off Oregon show the presence of a southward coastal jet at the surface, a mean vertical shear, a poleward undercurrent along the bottom, and persistently sloping isopycnals over the continental shelf; most of the upwelling there occurs during relatively short periods (several days long) of upwelling-favorable winds. During the upwelling season off Oregon, the offshore Ekman transport is carried by the surface Ekman layer, and the onshore return flow occurs through a quasi-geostrophic interior. It is not known whether the structure and dynamics observed off Oregon are typical of the upwelling zone along the entire coast, though some of the same features have been observed off Baja California. Current and future research will eventually show whether the Oregon results are also applicable in the region of persistently strong upwelling-favorable winds off northern California, and in the region of complex bathymetry off central and southern California. ]"
221,https://www.sciencedirect.com/science/article/pii/S0012825220304104,"[ Modern supratidal microbialites fed by groundwater: functional drivers, value and trajectories ]","[ Microbial mats were the dominant habitat type in shallow marine environments between the Palaeoarchean and Phanerozoic . Many of these (termed ‘microbialites’) calcified as they grew but such lithified mats are rare along modern coasts for reasons such as unsuitable water chemistry, destructive metazoan influences and competition with other reef-builders such as corals or macroalgae . Nonetheless, extant microbialites occur in unique coastal ecosystems such as the Exuma Cays , Bahamas or Lake Clifton and Hamelin Pool, Australia, where limitations such as calcium carbonate availability or destructive bioturbation are diminished. Along the coast of South Africa, extensive distributions of living microbialites (including layered stromatolites) have been discovered and described since the early 2000s. Unlike the Bahamian and Australian ecosystems, the South African microbialites form exclusively in the supratidal coastal zone at the convergence of emergent groundwater seepage . Similar systems were documented subsequently in southwestern Australia, Northern Ireland and the Scottish Hebrides, as recently as 2018, revealing that supratidal microbialites have a global distribution. This review uses the best-studied formations to contextualise formative drivers and processes of these supratidal ecosystems and highlight their geological, ecological and societal relevance. Dynamic interchanges between salinity states both exclude many destructive metazoans and competitors and provides optimal nutrient conditions for benthic microbial and microalgal growth. The outflowing groundwater seeps are alkaline and rich in calcium carbonate , which reflects local catchment geological processes . These habitats support a diverse microbial community dominated by Cyanobacteria as well as some metazoan species previously unknown to science, or unknown for the region. Several taxa (from invertebrates to fish) utilise this environment as refugia . Supratidal microbialites are important coastal features because of the organisms they support and the ecological processes that they facilitate, such as habitat connectivity. Culturally and socially, the value of these habitats is increasingly being appreciated, for example as traditional freshwater supply points or as an unrealised geotourism opportunity. This review also frames new information about threats, opportunities for future research and conservation trajectories for these unique geobiological habitats. ]"
222,https://www.sciencedirect.com/science/article/pii/S0025326X22001060,"[ Litter and plastic monitoring in the Indian marine environment: A review of current research, policies, waste management, and a roadmap for multidisciplinary action ]","[ Highlights Limited studies exist on litter and plastic from the Indian marine system. Studies mostly focussed on litter and microplastics from beaches and coastal environment. Future studies need to focus on source-sink dynamics, spatio-temporal variability, toxicity on organisms, and human health. A network of scientists, policymakers, industries, and the general public is critical for marine litter management. , Environmental contamination due to plastic waste mismanagement is a growing global concern. Plastic problem is of particular concern to the Indian Ocean nations as Asia currently contributes to the highest share of mismanaged plastic waste. Consequently, there is a worldwide interest to understand the distribution and transboundary movement of plastic from this region, which is crucial for implementing management measures. This review article focuses on current knowledge of plastic research, policies, waste management, socio-economics, challenges, and research opportunities. To date, marine plastic studies have focused on a few locations, providing an analysis of distribution and plastic–organism interactions in the Indian marine system. Along with scientific investigation, enforcement, improvisation, and, if necessary, framing new policies, integrated technologies to manage plastic waste, and behavioural changes are essential to mitigate plastic pollution. Such measures will be effective through a combination of actions among national and international researchers, industries, environmental managers, and the public. ]"
223,https://www.sciencedirect.com/science/article/pii/S1110982321000715,[ Shoreline change behavior study of Jambudwip island of Indian Sundarban using DSAS model ],"[ A quantitative analysis of the shoreline migration pattern at various timescales is important to understand the coastal ecosystem and interaction behaviour between sea and land. The sea-level rise due to polar ice and glacier melting has directly affected the coastal environment. The present study attempts to analyze the potential migration characteristics of Jambudwip Island of the Sundarban biosphere in the Bay of Bengal. GIS, Remote Sensing and Statistical analyses have been utilized for this observation. Digital Shoreline Analysis System (DSAS) was used to assess the shoreline change over time span. Moreover, Linear Regression Rate (LRR) and End Point Rate (EPR) were used for statistical analysis to measure the rate of change of shoreline during 2011, 2013, 2015, and 2017. NDVI and single-band threshold method (IR band) has been applied on the Landsat-7 and OLI data to identify the shoreline position. The result showed that the Western part of the island was the most erosive zone and Eastern part is the most accretive zone. Overall, the maximum rate of erosion was 49.08 m/yr and accretion 122.4 m/yr. In consequence, shoreline length has also been changed between 2011and 2017, from approximately 11879.91m to 10374.42 m. ]"
224,https://www.sciencedirect.com/science/article/pii/S0169136821005163,"[ From the aeolian landform to the aeolian mineral deposit in the present and its use as an ore guide in the past. Constraints from mineralogy, chemistry and sediment petrography ]","[ Highlights The first study of aeolian mineral deposits covering the full range of mineral commodities. The study addresses Quaternary and pre-Quaternary landforms used as ore guides. Geoscientific data to distinguish aeolian from coastal marine and fluvial environments . It addresses aeolian deposits as to their geomorphological-geodynamic maturity. It addresses aeolian deposits as a function of the climate zones. It constrains the physical–chemical regime of aeolian deposits by marker minerals. , Quaternary aeolian landforms (AL) can convert into aeolian mineral deposits of economic grade through concentration of metals (Ti, Fe, Zr, Sn, REE, Au, PGE), industrial minerals (silica) and gems (diamonds), purification (winnowing) of trash minerals (feldspar, mica) and the provision of accommodation space for uranium and base metals. Therefore, during the study of aeolian deposits (AD), emphasis is placed on the mineral assemblage, chemical composition and numerical data obtained from sedimentology to constrain the potential of accumulating mineral commodities. The physical–chemical regime of AL and AD is characterized by alkaline to neutral fluids and oxidizing conditions during the early stages of deposition. An acidic fluid regime evolves from it during late-stage supergene alteration when reducing conditions are created in fossil dunes and the likelihood of sulfide accumulation gets improved. The climate zones have a strong impact on the sorting of the AD causing different types of vegetation and degrees of wetness, more pronounced in the inland than coastal AL. This is also valid for grain sphericity, the chemical (Ti/Fe ratio) and mineralogical composition (carbonate/ silicate ratio). Chemical residues (e.g. carbocretes, sulcretes) in the fine-grained and clay minerals in coarser-grained fraction are more widespread in arid/semiarid and dry continental climate zones which are the aeolian active ones. Neighboring ones such as the wet-and-dry or humid-mid-latitude climate zones are typical of fossil inland AL and dominated by fluvial environments. With the aid of the trend analyses and composite x-y plots using HM, chemical markers, and sedimentological parameters the aeolian facies can be distinguished from fluvial and coastal environments. The source of the AD is related to the geodynamic setting and the tripartite subdivision into pre-mature, mature and supermature crustal section forms the basis for the classification of AL and AD. HM and chemical markers allow for a attribution of AD to mantle (Cu, Ni, Cr) and crustal (Zr) lithologies. In conclusion, mapping AL and investigating AD using the afore-mentioned parameters can be used as an ore guide and help delineate aeolian mineral deposits. The ore-forming aeolian processes may be subdivided into (1) concentration (light and heavy mineral placers), (2) purification (heavy mineral placers), (3) provision of accommodation space (uranium and base metal deposits). ]"
225,https://www.sciencedirect.com/science/article/pii/S096456911930924X,"[ Analysis of the interrelations between biogeographic systems and the dynamics of the Port-Waterfront Cities: Cartagena de Indias, Colombia ]","[ Highlights Cartagena de Indias is a Port-Waterfront city with a high potential to be a sustainable. The general theory of systems allows to identify problematic foci and solutions of urban pressure. Systemic thinking as a tool for urban planning tool and marine-coastal management. , This research shows that the correlations of the Port-Waterfront Cities and their development throughout history have led to conceptual evolution to strengthen and implement: sustainable cities. The main objective of this research was to perform a detailed analysis of the relationships between the Biogeographical Systems and the dynamics of the Port-Waterfront Cities, to make an integrated approach between human and natural relations in these urbanized coastal-marine regions. Analytical tools associated with the General Theory of Systems and critical thinking are employed. The reliable conceptual documentation is analyzed for achieving the preset objectives of the present research. Subsequently, a historical analysis of the Port-Waterfront Cities was carried out, and a conceptual map was prepared by integrating conceptual information and the proposed biogeographic systems such as the atmospheric, the hydrospheric, the geospheric, the biospheric and the anthropospheric. Furthermore, a Sankey Diagram was developed to understand interactions between the biogeographic systems and their dynamic flows entering the marine-coastal urban environment. In the present research, the city of “Cartagena de Indias” and its surroundings in Colombia have been considered. Finally, sustainability guidelines developed through a multi-criterion analysis were established as a contribution to urban planning management and territorial ordering tools in marine-coastal environments. ]"
226,https://www.sciencedirect.com/science/article/pii/S2212420921007329,[ Tsunami risk communication and management: Contemporary gaps and challenges ],"[ Very large tsunamis are associated with low probabilities of occurrence. In many parts of the world, these events have usually occurred in a distant time in the past. As a result, there is low risk perception and a lack of collective memories, making tsunami risk communication both challenging and complex. Furthermore, immense challenges lie ahead as population and risk exposure continue to increase in coastal areas. Through the last decades, tsunamis have caught coastal populations off-guard, providing evidence of lack of preparedness. Recent tsunamis, such as the Indian Ocean Tsunami in 2004, 2011 Tohoku and 2018 Palu, have shaped the way tsunami risk is perceived and acted upon. Based on lessons learned from a selection of past tsunami events, this paper aims to review the existing body of knowledge and the current challenges in tsunami risk communication, and to identify the gaps in the tsunami risk management methodologies. The important lessons provided by the past events call for strengthening community resilience and improvement in risk-informed actions and policy measures. This paper shows that research efforts related to tsunami risk communication remain fragmented. The analysis of tsunami risk together with a thorough understanding of risk communication gaps and challenges is indispensable towards developing and deploying comprehensive disaster risk reduction measures. Moving from a broad and interdisciplinary perspective, the paper suggests that probabilistic hazard and risk assessments could potentially contribute towards better science communication and improved planning and implementation of risk mitigation measures . ]"
227,https://www.sciencedirect.com/science/article/pii/S0272771422000191,[ A review of anthropogenic interaction and impact characteristics of the Sundaic mangroves in Southeast Asia ],"[ Highlights Mangroves link inland and coast, yet rarely analysed together. Population growth and poverty pose constraints to solutions. Energy production by coal-fired plants and dams are emerging threats. Laws and planning protocols exist but they lack clarity and coherence. Community-based initiatives should be advanced cautiously. , The mangroves of the Sundaic biogeography region in Southeast Asia are ecologically diverse and highly productive. The location of mangroves close to densely populated coastlines, on the other hand, puts them in a perilous situation as socio-economic growth has intensified in the past decades. Thus, research to support conservation of remnant mangroves is urgently required. Critical information is, however, spread across numerous disciplines. Here, we use a range of sources to gain multidisciplinary inputs from as much literature as possible to summarize emerging trends for driving future research to support conservation. This narrative review begins by pointing out the unique values of the biophysical and ecosystem services of Sundaic mangroves. Subsequently, the human beneficiaries of the mangroves are explored, including indigenous sea-people who are rarely mentioned in the literature. To put mangrove degradation and loss into context, past and emerging anthropogenic pressures are evaluated to identify the threats. Key findings include the presence of persistent threats from the agriculture and aquaculture sectors. These are to be expected, but alarmingly, coal-fired power plants and inland hydrological shifts induced by dams also pose major concerns. Although community-based management is often hailed as part of the solution, studies argue that the approach should be attempted cautiously. The latest body of knowledge revealed herein is vital to inform coastal environment management and further drives the direction of research in the Sundaic and other systems globally in which similar socio-economic pressures are experienced. ]"
228,https://www.sciencedirect.com/science/article/pii/S0264817220302531,[ Systems supplying sediment to canyon heads (SSSCHs) in the Tyrrhenian Sea: The past and the present as a key to understanding deep-sea stratigraphy ],"[ Highlights Sediment transfer in submarine canyons and slope channels is initiated by Systems Supplying Sediment to Canyon Heads (SSSCHs). SSSCHs are: shelf-edge progradational coastal systems; continental shelf, shoal-water coastal systems; coast-disconnected. Local process-regime changes control the amount and type of sediment delivered to canyons from the different SSSCHs. Sea-level variations are the main drivers of SSSCHs’ evolution; their effects influence different systems at different times. The geology and physiography of the margins are also important in setting the character and the timing of SSSCHs. High-frequency perturbations, such as climate changes at a variety of temporal scales, have a large impact on SSSCHs. The results emphasize that process-based approaches are chief practices in the study of continental margin stratigraphy. SSSCHs are a principal archive of environmental changes, and of perturbation signals in a source-to-sink perspective. , Systems Supplying Sediment to Canyon or Slope Channel Heads (SSSCHs) initiate sediment transfer from the shallow water areas to the deep sea. SSSCHs are very sensitive to sea-level variations, to perturbations in sediment production and redistribution and to variations in accommodation in the shelf. Through the analysis of bathymetric and subbottom data, I review the variability in time and space of SSSCHs in the eastern Sardinian and northeastern Sicilian margins of the Tyrrhenian Sea. I distinguish three main types of SSSCHs: type I corresponds to shelf-edge deep-water coastal systems; type II corresponds to continental shelf , shoal-water coastal systems; type III is coast-disconnected. Further subdivisions involve the degree of confinement and the process-regime at the shelf-edge for Type I SSSCHs, and the distance from the canyon head and the process-regime for type II SSSCHs. Coast-disconnected type III SSSCHs consist of shelf-wide depositional belts, both un-channalised and channalised, as well as of landslide complexes. Each of the different SSSCHs has its distinct process-regime, which regulates its capability of sediment transfer to the canyons or channels and eventually to the deep-sea. SSSCHs of type IA and IB develop coastal bodies at the shelf-edge, which store part of the sediment budget . Type IC SSSCHs exhibit a direct connection between a river and a canyon, leading to shelf-edge sediment bypass; direct hyperpycnal discharge and landslides result in the largest efficiency in transferring sediment to the deep sea. The efficiency of type II SSSCHs depends mainly on their distance from the canyon head and on the ability of hyperpycnal flows, both from plunging river-floods and from wave resuspension , and storm waves, in transporting sediment offshore. Type IIC SSSCHs, consisting of tide-dominated shorelines , play a minor role in the study area due to the microtidal regime of the Mediterranean Sea. Type IIIA SSSCHs are also rare, since they correspond to shelf-wide depositional belts, that in the study area only seldom are able to reach the canyon heads. Type IIIB SSSCHs, corresponding to landslide complexes, also have a restricted frequency but can contribute a large amount of sediment to the deep-sea. Sea-level variations have the largest influence on SSSCH evolution along the two margins of the study area. Type I prevails during the falling-stage and the lowstansd of sea level. They are however, also active during the present sea-level highstand in the tectonically active Sicilian margin. Type II SSSCHs dominate the TST but their activation is diachronous, being dependent also on inherited margin physiography. The present review highlights the large spectrum of processes that contribute to sediment supply to canyon or slope channels heads. As a result, the complexity of the initial part of the marine tract of the source to sink system that transports sediment from the shallow-to the deep-sea is uncovered. While stressing the role of the previous evolution of a margin, of tectonic activity, and of climate variations , the present review acknowledges the importance of sea-level variations as a control on SSSCH development. It however shows that the complexity of the sedimentary processes that rules the transfer of sediment to the deep-sea results in times of activity during a cycle of sea-level variations, and consequent depositional histories, which do not conform with those predicted by the sequence stratigraphic models. ]"
229,https://www.sciencedirect.com/science/article/pii/0079661185900382,[ Changing Coastal oceanography of the Black Sea. I: Northwestern Shelf ],"[ This article describes the hydrography of the Northwestern Shelf (NWS), of the Black Sea emphasizing the changes induced by water management in the Dniejer and Dniester river basins. The existing literature and previously unpublished data have been reviewed and synthesized to describe water property fields and transport mechanisms of the NWS and the Dnieper and Dniester estuaries before the early 1960s, or the so-called precontrol period, when the effect of artificial river flow control upon the coastal waters was insignificant. After the hydroenergy complexes and water withdrawal and disposal systems on rivers became fully operational in the early 1970s (the so-called postcontrol period), the annual river discharge from the Dnieper and Dniester had noticeably decreased and seasonal river flow patterns had been artificially modified. Instead of a powerful and short early spring flood, typical for the natural conditions in the Dnieper river, the hydrographs in the postcontrol period exhibit two smaller peaks of river discharge of much longer period. One of them (winter-early spring) is caused by intense hydroenergy generation and weir discharges through the cascade of storage reservoirs. Another is associated with spring flood, modified by intense water consumption and storage in this period. High average river discharge in late May—early June strengthened the summer pycnocline which inhibits vertical mixing in the estuaries and coastal waters. Owing to a slow summer circulation, the rate of natural purification of the entire coastal system has been reduced. This coupled with the increased nutrient, organic and pollutant transport, decreased the dissolved-oxygen concentration and led to anoxic events and mass mortalities of marine organisms in the previously productive regions. These effects have primarily plagued the benthic communities along the entire western coast of the NWS since 1973. Winter convective overturn in the Black Sea reaches its maximum depth at the southern boundary of the NWS. Thus, the NWS waters descend beneath the seasonal and main thermoclines in the open sea and are spread by the prevailing currents across the entire sea in the cold intermediate layer (CIL). By this dynamic mechanism the projected man-made modifications in the riverine-estuarine systems of the NWS will affect and change the large-scale thermohaline structure and marine life of the Black Sea. ]"
230,https://www.sciencedirect.com/science/article/pii/S092181811630409X,[ Impacts of the dam-orientated water-sediment regulation scheme on the lower reaches and delta of the Yellow River (Huanghe): A review ],"[ Highlights Datasets over 2002–2013 provides a comprehensive review on how dam regulation impacts the lower Yellow River and its delta. WSRS changed the natural seasonal hydrological rhythm through the artificial flood and the associated sediment delivery. Both sediment source and grain-size composition differs greatly between the two phases of WSRS. WSRS alters the nutrients delivery to the sea, and significantly impacts the coastal biogeochemical process and ecosystem. , The water-sediment regulation scheme (WSRS), beginning in 2002, is an unprecedented engineering effort to manage the Yellow River with the aims to mitigate the siltation both in the lower river channel and within the Xiaolangdi Reservoir utilizing the dam-regulated flood water. Ten years after its initial implementation, multi-disciplinary indicators allow us to offer a comprehensive review of this human intervention on a river-coastal system. The WSRS generally achieved its objective, including bed erosion in the lower reaches with increasing capacity for flood discharge and the mitigation of reservoir siltation. However, the WSRS presented unexpected disturbances on the delta and coastal system. Increasing grain size of suspended sediment and decreasing suspended sediment concentration at the river mouth resulted in a regime shift of sediment transport patterns that enhanced the disequilibrium of the delta. The WSRS induced an impulse delivery of nutrients and pollutants within a short period (~ 20 days), which together with the altered hydrological cycle , impacted the estuarine and coastal ecosystem . We expect that the sediment yield from the loess region in the future will decrease due to soil-conservation practices, and the lower channel erosion will also decrease as the riverbed armors with coarser sediment. These, in combination with uncertain water discharge concomitant with climate change, increasing water demands and delta subsidence , will put the delta and coastal ocean at high environmental risks. In the context of global change, this work depicts a scenario of human impacts in the river basin that were transferred along the hydrological pathway to the coastal system and remotely transformed the different components of coastal environment. The synthesis review of the WSRS indicates that an integrated management of the river-coast continuum is crucially important for the sustainability of the entire river-delta system. The lessons learned from the WSRS in the Yellow River provide insights to the integrated management of large rivers worldwide. ]"
